2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Starting TwitterToKafkaServiceApplication using Java 17.0.6 with PID 11298 (/Users/macintosh/IdeaProjects/microservices-pro/twitter-to-kafka-service/target/classes started by macintosh in /Users/macintosh/IdeaProjects/microservices-pro)
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - No active profile set, falling back to 1 default profile: "default"
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Started TwitterToKafkaServiceApplication in 0.848 seconds (process running for 1.52)
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - App starts...
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - [Java, Microservices, Spring, Kafka, Elasticsearch]
2023-05-22 13:17:12 [main] INFO  i.m.p.TwitterToKafkaServiceApplication - Welcomes Godfred
2023-05-22 21:33:36 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies libero elit ultricies Spring aulviner sed
2023-05-22 21:33:37 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor Dasse Durus ascenes Durus Dasse Spring magna sed magna elit Besuere
2023-05-22 21:33:38 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer dolor conque Kafka elit adipiscina
2023-05-22 21:33:39 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor libero conque porttitor Elasticsearch elit sensectetuer
2023-05-22 21:33:40 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed sed magna magna Dasse dolor magna Spring magna Lorem adipiscina magna dolor dolor
2023-05-22 21:33:41 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes conque sed sed Java adipiscina ipsum adipiscina
2023-05-22 21:33:42 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner Durus sed Kafka ascenes Lorem
2023-05-22 21:33:43 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Dasse magna adipiscina dolor libero sensectetuer elit Elasticsearch Durus aulviner Durus ascenes magna porttitor
2023-05-22 21:33:44 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero sed dolor Dasse magna aulviner sed Lorem Java ascenes conque elit ipsum elit aulviner Lorem
2023-05-22 21:33:45 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies elit elit Elasticsearch magna ipsum
2023-05-22 21:33:46 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes ascenes porttitor sed ultricies Lorem Lorem Spring Lorem Dasse porttitor Lorem adipiscina Lorem
2023-05-22 21:33:47 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer magna ipsum Besuere ultricies aulviner Java ultricies Durus elit adipiscina sed
2023-05-22 21:33:48 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero Lorem adipiscina Dasse conque ipsum conque Besuere Kafka aulviner porttitor libero aulviner ipsum adipiscina
2023-05-22 21:33:49 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies sed Besuere Java Dasse dolor
2023-05-22 21:33:50 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner libero libero ipsum ascenes adipiscina adipiscina ipsum Elasticsearch conque libero Durus Durus ipsum dolor Besuere
2023-05-22 21:33:51 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor porttitor dolor libero sed porttitor Spring elit ipsum adipiscina sensectetuer conque
2023-05-22 21:33:52 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed aulviner Durus Java adipiscina sensectetuer
2023-05-22 21:33:53 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor Lorem Dasse ascenes libero conque Besuere porttitor Elasticsearch Lorem Besuere Durus magna ultricies Durus
2023-05-22 21:33:54 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner conque magna sensectetuer ipsum Microservices conque porttitor elit
2023-05-22 21:33:55 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum ascenes adipiscina Dasse Dasse sensectetuer sed Microservices porttitor Besuere Dasse conque sed
2023-05-22 21:33:56 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum Durus conque Dasse Spring sed aulviner
2023-05-22 21:33:57 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed elit elit ipsum sed Besuere libero porttitor Kafka dolor ipsum sensectetuer ultricies adipiscina Besuere
2023-05-22 21:33:58 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer ultricies conque Besuere adipiscina Besuere Java ipsum adipiscina ultricies magna ipsum
2023-05-22 21:33:59 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina sensectetuer sed conque Java ipsum dolor Besuere
2023-05-22 21:34:00 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer Besuere porttitor elit magna Lorem sensectetuer Durus Spring Besuere libero ultricies Lorem aulviner porttitor adipiscina
2023-05-22 21:34:01 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer ascenes sed sed libero Besuere libero ultricies Java libero adipiscina ipsum adipiscina sensectetuer elit Durus
2023-05-22 21:34:02 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner ipsum porttitor Lorem dolor ipsum Elasticsearch conque adipiscina libero libero
2023-05-22 21:34:03 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna ultricies Dasse libero Spring libero magna ipsum
2023-05-22 21:34:04 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed elit adipiscina Java ultricies Durus
2023-05-22 21:34:05 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor elit elit adipiscina elit ipsum aulviner Spring Besuere libero ipsum elit porttitor
2023-05-22 21:34:06 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus ascenes ascenes Durus Microservices Dasse Durus
2023-05-22 21:34:07 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed adipiscina ascenes Elasticsearch Besuere ascenes
2023-05-22 21:34:08 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor dolor magna aulviner ultricies Durus Lorem conque Elasticsearch conque elit Besuere dolor Lorem magna
2023-05-22 21:34:09 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor Durus adipiscina sed libero porttitor sensectetuer Spring aulviner adipiscina libero conque ultricies
2023-05-22 21:34:10 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit sensectetuer ultricies Elasticsearch porttitor Dasse
2023-05-22 21:34:11 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor Dasse Lorem ultricies aulviner porttitor Dasse Kafka sensectetuer aulviner sensectetuer Besuere sensectetuer porttitor
2023-05-22 21:34:12 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque Besuere conque ascenes conque Elasticsearch Lorem conque ultricies ascenes
2023-05-22 21:34:13 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque ascenes Durus libero libero Java sed dolor sed
2023-05-22 21:34:14 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere dolor elit Besuere porttitor Durus Microservices aulviner sed Dasse Lorem ascenes
2023-05-22 21:34:15 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus magna sed Java sed sensectetuer
2023-05-22 21:34:16 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit conque Dasse Besuere aulviner conque ipsum Kafka sensectetuer ultricies sensectetuer adipiscina magna
2023-05-22 21:34:17 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor adipiscina porttitor libero sensectetuer magna Kafka elit dolor Lorem Dasse
2023-05-22 21:34:18 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text libero conque Dasse conque Microservices sed magna Besuere
2023-05-22 21:34:19 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere Besuere Dasse Durus Kafka conque magna libero
2023-05-22 21:34:20 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem libero Lorem Lorem Spring Dasse adipiscina libero
2023-05-22 21:34:21 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies Dasse Dasse ascenes adipiscina Microservices ultricies dolor libero sed
2023-05-22 21:34:22 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus sed ipsum aulviner sed Microservices conque ipsum libero Dasse
2023-05-22 21:34:23 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus ascenes Dasse porttitor Besuere conque Durus ascenes Microservices Durus sed dolor Besuere dolor sed
2023-05-22 21:34:24 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner sed libero dolor aulviner adipiscina Besuere ultricies Spring ipsum ipsum conque aulviner Besuere ultricies Durus
2023-05-22 21:34:25 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse magna ultricies sensectetuer sensectetuer ipsum libero sensectetuer Spring Lorem libero elit libero ascenes libero Lorem
2023-05-22 21:34:26 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner ultricies magna sed sensectetuer Kafka Dasse conque Dasse adipiscina
2023-05-22 21:34:27 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna libero ipsum ipsum Dasse adipiscina porttitor Java Besuere sensectetuer dolor aulviner dolor
2023-05-22 21:34:28 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies adipiscina libero dolor conque porttitor Java elit ipsum Dasse dolor
2023-05-22 21:34:29 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina aulviner magna dolor conque porttitor ascenes Kafka aulviner conque ipsum ascenes porttitor
2023-05-22 21:34:30 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Besuere conque Dasse conque Java Lorem magna porttitor
2023-05-22 21:34:31 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem ipsum libero aulviner porttitor porttitor Dasse libero Java porttitor adipiscina aulviner Lorem porttitor porttitor Durus
2023-05-22 21:34:32 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque Besuere libero dolor elit sensectetuer Kafka dolor aulviner magna elit dolor
2023-05-22 21:34:33 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina conque porttitor adipiscina ultricies Kafka magna ipsum Dasse
2023-05-22 21:34:34 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit ipsum aulviner magna ipsum Elasticsearch libero ultricies Durus
2023-05-22 21:34:35 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor adipiscina ascenes sensectetuer sensectetuer Elasticsearch ipsum Dasse ipsum
2023-05-22 21:34:36 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor Lorem ipsum ultricies Durus aulviner elit Kafka aulviner conque Lorem dolor ipsum
2023-05-22 21:34:37 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum Lorem ascenes porttitor ipsum conque aulviner magna Kafka porttitor sed Dasse ascenes magna magna ultricies
2023-05-22 21:34:38 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse conque porttitor Lorem sensectetuer elit porttitor adipiscina Spring sed magna conque elit dolor libero aulviner
2023-05-22 21:34:39 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes elit conque Lorem Java Lorem libero ultricies
2023-05-22 21:34:40 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque dolor libero adipiscina aulviner Microservices aulviner porttitor Dasse dolor
2023-05-22 21:34:41 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit libero ascenes Kafka dolor Lorem
2023-05-22 21:34:42 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Lorem libero adipiscina Elasticsearch ascenes adipiscina
2023-05-22 21:34:43 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque Besuere Besuere ipsum ultricies Microservices ipsum elit sed
2023-05-22 21:34:44 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text conque Durus Dasse Java Besuere Lorem
2023-05-22 21:34:45 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed aulviner ascenes Elasticsearch sensectetuer ultricies
2023-05-22 21:34:46 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor Lorem porttitor Besuere aulviner Elasticsearch aulviner libero sensectetuer
2023-05-22 21:34:47 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner Dasse sensectetuer Besuere Besuere ipsum ipsum libero Spring elit adipiscina elit conque ascenes Lorem elit
2023-05-22 21:34:48 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus aulviner ultricies sensectetuer sensectetuer adipiscina aulviner Kafka Besuere aulviner Besuere elit porttitor sed
2023-05-22 21:34:49 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes sed aulviner libero ultricies ultricies sed ipsum Spring ultricies Dasse Dasse libero dolor ultricies
2023-05-22 21:34:50 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies elit magna porttitor libero Dasse Spring sed sensectetuer libero Besuere Lorem
2023-05-22 21:34:51 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes libero sed Java ipsum dolor
2023-05-22 21:34:52 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Dasse ultricies Lorem adipiscina Elasticsearch aulviner ascenes Durus
2023-05-22 21:34:53 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer Besuere conque adipiscina Microservices magna sensectetuer
2023-05-22 21:34:54 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer Besuere conque sed Dasse sensectetuer adipiscina aulviner Microservices aulviner porttitor dolor Besuere porttitor Durus
2023-05-22 21:34:55 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ipsum adipiscina aulviner sensectetuer sed Durus Dasse Microservices libero ultricies sed aulviner porttitor
2023-05-22 21:34:56 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner adipiscina Besuere ipsum dolor aulviner ipsum Elasticsearch conque porttitor ipsum elit sed
2023-05-22 21:34:57 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text dolor Durus libero Kafka Durus Durus
2023-05-22 21:34:58 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text aulviner Lorem porttitor Kafka Besuere sed
2023-05-22 21:34:59 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed Lorem adipiscina elit adipiscina magna sensectetuer Microservices adipiscina aulviner ultricies sensectetuer sed
2023-05-22 21:35:00 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer libero libero Dasse Besuere magna adipiscina ultricies Microservices Durus elit sed porttitor ultricies Besuere
2023-05-22 21:35:01 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit sed conque dolor ascenes Microservices conque aulviner dolor
2023-05-22 21:35:02 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sed magna sensectetuer Spring Durus ultricies
2023-05-22 21:35:03 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text porttitor magna ascenes adipiscina Besuere dolor ultricies magna Kafka magna ipsum porttitor Dasse ultricies aulviner Durus
2023-05-22 21:35:04 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit porttitor libero ipsum adipiscina Spring ascenes ascenes Durus
2023-05-22 21:35:05 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna magna adipiscina Dasse aulviner Lorem porttitor Spring ipsum libero libero magna Dasse dolor
2023-05-22 21:35:06 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text elit adipiscina Besuere porttitor Microservices ultricies magna porttitor
2023-05-22 21:35:07 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text Durus conque Besuere magna ipsum libero Microservices dolor sed sensectetuer Dasse magna
2023-05-22 21:35:08 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ultricies sensectetuer adipiscina sed adipiscina ultricies conque ascenes Microservices sensectetuer adipiscina Lorem elit ipsum aulviner
2023-05-22 21:35:09 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text sensectetuer libero magna Dasse Microservices sed conque sed
2023-05-22 21:35:10 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text magna conque magna libero Besuere elit aulviner Kafka conque magna aulviner Lorem dolor Lorem
2023-05-22 21:35:11 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina magna dolor libero Besuere Microservices aulviner Dasse conque
2023-05-22 21:35:12 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text adipiscina Lorem libero ultricies Microservices Lorem Lorem
2023-05-22 21:35:13 [pool-2-thread-1] INFO  i.m.p.l.TwitterKafkaStatusListener - Twitter status with text ascenes adipiscina Dasse libero adipiscina ipsum sensectetuer adipiscina Kafka Lorem porttitor magna conque elit aulviner sed
